"iso2c","country","year","life_expectancy","mortality_infant","mortality_adult_f","mortality_adult_m","mortality_under_5","malaria_deaths","cvd_cancer_diabetes_crd_death_perc","aids_hiv_deaths","gdp","population","dom_gvt_health_exp","gvt_health_exp","iso3c","region","capital","longitude","latitude","income","lending"
"CD","Congo, Dem. Rep.",2013,58.381,58.3623733520508,243.991,292.488,104.290115356445,NA,25.3,NA,32679745297.6453,71358804,2.28166151,NA,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2000,50.041,NA,317.698,370.806,NA,NA,28,NA,19088046305.7971,47105830,0.79233086,NA,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2006,54.401,NA,279.532,330.217,NA,NA,27.3,NA,14451902467.9315,56578046,0.57614255,NA,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2010,56.909,NA,257.971,307.113,NA,NA,26.7,NA,21565720044.4634,64563853,1.32428777,NA,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2014,58.828,NA,239.841,288.421,NA,NA,24.8,NA,35909040265.9328,73767445,2.68172431,NA,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CD","Congo, Dem. Rep.",2009,56.35,NA,262.887,312.393,NA,NA,27,NA,18648373312.4241,62448572,0.92728835,NA,"COD","Sub-Saharan Africa","Kinshasa","15.3222","-4.325","Low income","IDA"
"CF","Central African Republic",2011,47.95,NA,452.883,474.343,NA,NA,39.1,NA,2437982706.57518,4418639,2.08548832,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2002,44.063,NA,545.789,556.566,NA,NA,40.9,NA,991387870.12463,3802129,3.67678857,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2001,44.061,NA,534.244,548.418,NA,NA,41,NA,931833302.752857,3722016,3.64653659,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2009,46.719,NA,474.936,494.097,NA,NA,39.5,NA,2059094048.26019,4337623,3.27365184,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2012,48.638,NA,441.856,464.465,NA,NA,38.6,NA,2510126509.99477,4436411,3.52230215,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2003,44.182,NA,536.029,548.023,NA,NA,40.3,NA,1139754799.16304,3881185,4.72320747,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2006,45.158,NA,506.749,522.394,NA,NA,39.7,NA,1460561215.4447,4118075,4.51741219,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2004,44.413,NA,526.269,539.48,NA,NA,39.9,NA,1270080250.65268,3959883,4.87470055,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2005,44.744,NA,516.509,530.937,NA,NA,39.4,NA,1337362392.15225,4038380,3.59334159,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2010,47.312,NA,463.91,484.22,NA,NA,39.4,NA,2142591539.43547,4386765,2.78611708,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2015,50.881,NA,395.429,426.72,NA,NA,38.1,NA,1695825714.24273,4493171,1.71979856,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2008,46.161,NA,485.963,503.974,NA,NA,39.1,NA,1985240986.18508,4273368,3.50054312,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2007,45.636,NA,496.99,513.851,NA,NA,39.4,NA,1697565948.65323,4198004,5.2666173,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2000,44.19,NA,522.699,540.27,NA,NA,41.7,NA,914500299.097034,3640421,4.0776844,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2013,49.371,NA,426.381,451.884,NA,NA,38.5,NA,1691544110.69163,4447945,3.61049008,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CF","Central African Republic",2014,50.129,NA,410.905,439.302,NA,NA,38.2,NA,1894813389.88179,4464171,3.01264572,NA,"CAF","Sub-Saharan Africa","Bangui","21.6407","5.63056","Low income","IDA"
"CG","Congo, Rep.",2006,56.573,NA,348.789,369.894,NA,NA,29.3,NA,8065134528.26894,3745143,11.9502039,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2010,60.093,NA,292.894,323.236,NA,NA,27.6,NA,13135580695.2473,4273738,25.46101952,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2007,57.541,NA,332.447,354.662,NA,NA,28.8,NA,8771102025.00987,3876123,13.27207565,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2005,55.6,75.4505462646484,365.131,385.126,116.591667175293,NA,29.8,NA,6647357442.08986,3622775,7.92915821,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2009,59.321,NA,306.078,333.711,NA,NA,28.2,NA,9684321633.21977,4145400,14.43072414,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2008,58.466,NA,319.263,344.187,NA,NA,28.3,NA,11602893043.0256,4011487,31.79595375,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2004,54.667,NA,381.473,400.358,NA,NA,30.6,NA,4656975222.72243,3510468,6.31456757,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2015,63.097,NA,244.476,279.972,NA,NA,24.6,NA,11885478502.053,4856093,27.3838253,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2012,61.423,NA,266.525,302.285,NA,NA,27.1,NA,17693924573.2499,4510197,32.12763214,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2003,53.817,NA,397.815,415.589,NA,NA,30.9,NA,3503723244.83607,3406915,5.67143154,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2000,52.123,NA,407.987,427.754,NA,NA,35.7,NA,3227927593.04316,3127420,5.96436453,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2013,62.022,NA,259.175,294.847,NA,NA,26.4,NA,17953617927.2933,4622757,36.37707138,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2002,53.091,NA,414.157,430.821,NA,NA,31.8,NA,3034251042.07329,3310376,4.34521341,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2011,60.785,39.3817672729492,279.709,312.76,67.8058929443359,NA,27,NA,15634897272.7645,4394842,23.17175865,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2014,62.582,35.5082664489746,251.826,287.41,52.2640724182129,NA,25.8,NA,17889079957.9301,4736965,35.76133728,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CG","Congo, Rep.",2001,52.517,NA,411.072,429.288,NA,NA,33.6,NA,2796704577.3082,3217930,9.11122131,NA,"COG","Sub-Saharan Africa","Brazzaville","15.2662","-4.2767","Lower middle income","Blend"
"CH","Switzerland",2004,81.0878048780488,NA,47.738,87.49,NA,NA,11,NA,405531321270.607,7389625,1732.26574707,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2005,81.2365853658537,NA,46.004,84.241,NA,NA,10.8,NA,420544947799.55,7437115,1761.64550781,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2006,81.490243902439,NA,46.738,79.749,NA,NA,10.4,NA,443801905407.561,7483934,1736.13391113,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2000,79.6804878048781,NA,53.915,99.439,NA,NA,12.5,NA,279841151705.353,7184250,1016.90209961,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2001,80.1804878048781,NA,51.67,94.505,NA,NA,12,NA,287226531168.523,7229854,1127.72375488,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2007,81.7414634146342,NA,45.549,78.545,NA,NA,10.4,NA,493537376707.764,7551117,1890.15063477,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2002,80.3853658536585,NA,51.977,91.8,NA,NA,11.4,NA,310175772488.13,7284753,1320.92529297,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2003,80.5365853658537,NA,50.145,90.441,NA,NA,11.5,NA,363063293977.872,7339001,1576.10571289,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2015,82.8975609756098,NA,36.484,62.284,NA,NA,8.8,NA,702149580770.901,8282396,2985.30688477,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2014,83.1975609756098,NA,36.652,63.344,NA,NA,8.8,NA,734396591036.932,8188649,3074.46411133,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2012,82.6975609756098,NA,39.904,66.999,NA,NA,9.4,NA,692109693986.886,7996861,3008.85986328,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2009,82.0439024390244,NA,42.165,75.903,NA,NA,9.8,NA,558199868578.256,7743831,2346.02514648,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2013,82.7975609756098,NA,38.848,66.885,NA,NA,9.1,NA,712748124222.61,8089346,3041.34399414,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2011,82.6951219512195,NA,40.045,68.348,NA,NA,9.4,NA,722038242134.62,7912398,3027.88305664,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2010,82.2463414634147,NA,42.675,71.146,NA,NA,9.7,NA,603434493402.679,7824909,2493.58813477,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CH","Switzerland",2008,81.9926829268293,NA,42.969,75.467,NA,NA,10.1,NA,570304197211.707,7647675,2250.53759766,NA,"CHE","Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"CI","Cote d'Ivoire",2011,53.62,NA,400.032,433.377,NA,NA,25.5,NA,25414875503.0784,21028652,9.78390217,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2013,54.906,NA,389.765,425.524,NA,NA,25,NA,31273074527.6975,22087506,14.24053955,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2014,55.508,NA,383.414,420.689,NA,NA,24.3,NA,35363533865.7271,22647672,16.76134491,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2010,52.964,NA,403.948,436.395,NA,NA,26,NA,24908781285.4756,20532944,9.843606,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2001,49.495,NA,445.871,479.153,NA,NA,27.7,NA,11202353584.6713,16853027,4.6798749,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2012,54.271,NA,396.117,430.359,NA,NA,25.3,NA,26789047554.5988,21547188,12.82241631,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2015,56.065,NA,377.062,415.854,NA,NA,23.6,NA,45814637971.4745,23226148,15.45100975,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2006,50.561,NA,422.57,453.89,NA,NA,26.7,NA,17816714954.2442,18754914,7.31814623,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2008,51.682,NA,411.779,442.43,NA,NA,25.6,NA,24322959641.2556,19605568,10.30548,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2007,51.091,NA,415.695,445.448,NA,NA,26.5,NA,20370544322.3074,19171250,8.62920856,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2009,52.313,NA,407.864,439.412,NA,NA,25.8,NA,24375209177.9302,20059147,11.17923737,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2005,50.12,NA,429.445,462.333,NA,NA,26.4,NA,17091723906.153,18354513,6.80764627,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2003,49.572,NA,443.194,479.219,NA,NA,27.1,NA,15340993079.1206,17599613,6.19719458,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2004,49.788,NA,436.319,470.776,NA,NA,26.8,NA,16584164236.2204,17970493,7.12995243,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2000,49.635,NA,441.673,470.644,NA,NA,28.1,NA,10743706069.2079,16454660,5.28378582,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CI","Cote d'Ivoire",2002,49.475,NA,450.069,487.662,NA,NA,27.2,NA,12405208665.4831,17231539,5.38105154,NA,"CIV","Sub-Saharan Africa","Yamoussoukro","-4.0305","5.332","Lower middle income","IDA"
"CL","Chile",2006,77.865,NA,71.43,128.732,NA,NA,13.4,NA,154788024805.808,16354507,236.18556213,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2007,78.099,NA,71.179,126.598,NA,NA,13.5,NA,173605968179.255,16530201,274.07400513,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2003,77.146,NA,72.181,135.134,NA,NA,14.4,NA,75643459839.6008,15849649,133.86224365,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2010,78.779,NA,70.405,120.986,NA,NA,12.9,NA,218537551220.071,17062531,408.74023438,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2005,77.63,NA,71.68,130.866,NA,NA,13.7,NA,122964812046.073,16182713,196.96630859,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2015,79.646,NA,67.179,110.554,NA,NA,11.6,NA,243919079437.373,17969356,541.15887451,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2000,76.366,NA,75.536,142.235,NA,NA,14.3,NA,77860932151.8471,15342350,127.77419281,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2002,76.894,NA,72.431,137.269,NA,NA,14.2,NA,69736811435.1032,15684413,121.28538513,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2008,78.33,NA,70.921,124.727,NA,NA,12.9,NA,179638496278.574,16708255,315.42770386,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2004,77.391,NA,71.93,133,NA,NA,13.9,NA,99210392857.6116,16014972,168.72554016,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2001,76.634,NA,73.983,139.752,NA,NA,14.7,NA,70979923960.3742,15516112,118.95856476,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2009,78.558,NA,70.663,122.857,NA,NA,13.1,NA,172389498444.62,16886184,344.88891602,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2014,79.504,NA,68.082,112.784,NA,NA,11.9,NA,260541637327.864,17758969,546.77087402,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2011,78.986,NA,70.146,119.116,NA,NA,12.7,NA,252251992029.442,17233584,467.42572021,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2013,79.349,NA,68.985,115.015,NA,NA,12.3,NA,278384332694.359,17571511,562.01098633,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CL","Chile",2012,79.176,NA,69.888,117.245,NA,NA,12.5,NA,267122320056.702,17400359,516.65966797,NA,"CHL","Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD"
"CM","Cameroon",2001,51.222,NA,397.364,423.879,NA,NA,28.2,NA,10380401988.7009,15928910,5.36090708,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2000,50.993,NA,396.817,425.353,NA,NA,28,NA,10109045070.7398,15513944,4.38293409,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2002,51.536,NA,397.911,422.405,NA,NA,28.1,NA,11634008832.7568,16357605,6.73761177,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2010,55.101,NA,345.146,379.897,NA,NA,27.4,NA,26169323292.5278,20341236,5.36843443,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2004,52.321,74.1092224121094,382.59,406.732,143.589721679688,NA,28.1,NA,17462229588.9923,17259322,7.68208551,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2012,56.073,NA,335.504,377.681,NA,NA,27,NA,29102772799.0038,21485267,8.98429203,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2006,53.215,NA,367.269,391.059,NA,NA,28.7,NA,19373256211.0279,18223677,7.42997503,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2007,53.681,NA,359.608,383.222,NA,NA,28.2,NA,22394848085.2894,18730283,7.25857496,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2009,54.627,NA,349.967,381.006,NA,NA,27.7,NA,26122645990.7794,19789922,6.29356289,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2005,52.76,NA,374.929,398.896,NA,NA,28.7,NA,17951220881.4502,17733408,7.17124224,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2011,55.581,62.4755210876465,340.325,378.789,121.866981506348,NA,27.2,NA,29375448542.4466,20906392,8.38366413,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2014,57.083,60.0465621948242,328.25,362.98,102.983528137207,NA,26.2,NA,34989493826.2179,22681853,9.44408512,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2003,51.908,NA,390.25,414.569,NA,NA,28.2,NA,14581533773.0433,16800869,8.13444901,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2015,57.583,NA,324.623,355.63,NA,NA,25.5,NA,30928653813.8538,23298376,5.02696085,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2013,56.576,NA,331.877,370.33,NA,NA,26.7,NA,32357345500.9885,22077300,7.33629656,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CM","Cameroon",2008,54.153,NA,354.788,382.114,NA,NA,27.9,NA,26516681614.3498,19252674,7.89591646,NA,"CMR","Sub-Saharan Africa","Yaounde","11.5174","3.8721","Lower middle income","Blend"
"CN","China",2003,72.381,NA,89.132,121.86,NA,NA,22.7,NA,1660287965663.89,1288400000,15.79029369,NA,"CHN","East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD"
